iter	Passed	Remaining
705	110823	203124
706	110966	202942
707	111106	202754
708	111251	202575
709	111388	202381
710	111546	202226
711	111708	202079
712	111898	201981
713	112078	201867
714	112210	201665
715	112350	201477
716	112492	201294
717	112634	201110
718	112768	200913
719	112900	200712
720	113065	200569
721	113214	200398
722	113350	200205
723	113498	200032
724	113655	199876
725	113797	199693
726	113940	199514
727	114151	199451
728	114294	199271
729	114428	199074
730	114569	198890
731	114718	198719
732	114851	198521
733	114985	198326
734	115141	198168
735	115285	197990
736	115430	197813
737	115581	197647
738	115730	197477
739	115873	197297
740	116016	197117
741	116156	196933
742	116346	196833
743	116535	196731
744	116740	196656
745	116907	196518
746	117129	196470
747	117338	196400
748	117538	196316
749	117741	196236
750	117954	196172
751	118147	196075
752	118403	196081
753	118617	196018
754	118824	195942
755	119015	195840
756	119176	195689
757	119355	195567
758	119534	195443
759	119713	195321
760	119917	195240
761	120102	195127
762	120269	194984
763	120443	194854
764	120649	194774
765	120835	194662
766	121028	194561
767	121202	194429
768	121359	194270
769	121540	194149
770	121728	194039
771	121888	193884
772	122069	193762
773	122235	193618
774	122406	193481
775	122606	193389
776	122838	193348
777	123024	193233
778	123213	193124
779	123385	192987
780	123582	192889
781	123782	192796
782	123966	192677
783	124175	192599
784	124367	192492
785	124558	192384
786	124744	192268
787	124942	192171
788	125128	192054
789	125320	191947
790	125514	191841
791	125718	191752
792	125918	191657
793	126103	191538
794	126280	191406
795	126458	191276
796	126614	191112
797	126801	190996
798	126984	190873
799	127186	190780
800	127382	190676
801	127563	190549
802	127769	190460
803	127961	190350
804	128148	190233
805	128320	190093
806	128489	189948
807	128647	189787
808	128812	189636
809	129024	189553
810	129206	189428
811	129385	189297
812	129577	189186
813	129794	189111
814	130023	189052
815	130203	188922
816	130371	188775
817	130571	188673
818	130742	188530
819	130902	188372
820	131072	188226
821	131277	188132
822	131450	187991
823	131684	187937
824	131934	187906
825	132196	187892
826	132388	187776
827	132588	187673
828	132836	187637
829	133006	187490
830	133224	187412
831	133401	187274
832	133582	187143
833	133804	187069
834	133990	186944
835	134168	186808
836	134332	186652
837	134501	186504
838	134663	186346
839	134834	186200
840	134996	186041
841	135161	185887
842	135373	185796
843	135544	185651
844	135700	185483
845	135868	185333
846	136040	185188
847	136194	185018
848	136351	184853
849	136495	184670
850	136638	184485
851	136767	184283
852	136919	184110
853	137061	183925
854	137196	183731
855	137336	183542
856	137495	183381
857	137648	183210
858	137794	183031
859	137928	182835
860	138083	182667
861	138221	182477
862	138358	182287
863	138505	182108
864	138640	181915
865	138778	181725
866	138913	181532
867	139073	181372
868	139224	181199
869	139359	181006
870	139504	180827
871	139655	180655
872	139793	180466
873	139936	180284
874	140080	180103
875	140233	179934
876	140375	179750
877	140511	179559
878	140663	179390
879	140814	179218
880	140947	179023
881	141080	178830
882	141241	178670
883	141382	178487
884	141518	178297
885	141685	178146
886	141825	177960
887	141965	177776
888	142103	177589
889	142259	177425
890	142401	177242
891	142526	177039
892	142658	176845
893	142804	176668
894	142945	176485
895	143102	176323
896	143239	176135
897	143386	175959
898	143530	175780
899	143677	175605
900	143826	175433
901	143984	175271
902	144122	175085
903	144254	174892
904	144405	174723
905	144544	174538
906	144689	174361
907	144843	174195
908	144985	174014
909	145124	173830
910	145258	173640
911	145417	173480
912	145557	173297
913	145695	173113
914	145836	172931
915	145987	172761
916	146122	172574
917	146258	172387
918	146401	172209
919	146548	172035
920	146684	171849
921	146824	171666
922	146971	171492
923	147105	171304
924	147237	171114
925	147383	170939
926	147546	170784
927	147682	170598
928	147819	170414
929	147965	170240
930	148107	170060
931	148244	169877
932	148377	169687
933	148524	169515
934	148670	169340
935	148797	169146
936	148927	168954
937	149077	168784
938	149216	168603
939	149358	168425
940	149502	168249
941	149651	168079
942	149791	167899
943	149931	167719
944	150070	167539
945	150226	167376
946	150366	167197
947	150503	167014
948	150656	166849
949	150805	166679
950	150940	166494
951	151082	166317
952	151242	166160
953	151382	165981
954	151525	165805
955	151680	165642
956	151852	165498
957	151988	165315
958	152135	165144
959	152289	164980
960	152428	164800
961	152569	164622
962	152711	164446
963	152878	164296
964	153012	164111
965	153155	163936
966	153303	163766
967	153521	163671
968	153661	163493
969	153796	163309
970	153954	163150
971	154095	162973
972	154229	162789
973	154378	162620
974	154518	162442
975	154655	162261
976	154793	162081
977	154958	161930
978	155087	161740
979	155223	161558
980	155362	161380
981	155515	161216
982	155659	161043
983	155803	160870
984	155971	160722
985	156129	160563
986	156275	160392
987	156413	160213
988	156565	160047
989	156707	159873
990	156845	159693
