iter	Passed	Remaining
1134	377660	287820
1135	378006	287497
1136	378359	287180
1137	378700	286853
1138	379020	286511
1139	379340	286169
1140	379660	285827
1141	379990	285492
1142	380345	285176
1143	380693	284854
1144	381046	284536
1145	381390	284212
1146	381733	283887
1147	382081	283565
1148	382428	283243
1149	382780	282924
1150	383124	282600
1151	383469	282276
1152	383800	281942
1153	384121	281600
1154	384441	281257
1155	384763	280917
1156	385087	280577
1157	385397	280228
1158	385719	279887
1159	386055	279557
1160	386408	279238
1161	386749	278912
1162	387093	278587
1163	387428	278256
1164	387779	277936
1165	388120	277609
1166	388444	277270
1167	388758	276923
1168	389078	276582
1169	389395	276237
1170	389716	275896
1171	390052	275566
1172	390397	275241
1173	390749	274922
1174	391084	274591
1175	391422	274262
1176	391755	273929
1177	392089	273597
1178	392425	273266
1179	392750	272927
1180	393096	272604
1181	393436	272276
1182	393759	271937
1183	394102	271611
1184	394430	271274
1185	394767	270944
1186	395114	270621
1187	395463	270300
1188	395816	269981
1189	396161	269655
1190	396507	269332
1191	396839	268998
1192	397160	268657
1193	397483	268318
1194	397813	267982
1195	398156	267657
1196	398506	267335
1197	398862	267017
1198	399199	266688
1199	399533	266355
1200	399870	266025
1201	400186	265681
1202	400505	265339
1203	400839	265007
1204	401191	264686
1205	401528	264356
1206	401874	264031
1207	402218	263706
1208	402566	263382
1209	402904	263053
1210	403231	262716
1211	403552	262375
1212	403871	262033
1213	404190	261692
1214	404523	261358
1215	404853	261024
1216	405192	260695
1217	405561	260385
1218	405896	260053
1219	406227	259719
1220	406569	259392
1221	406915	259067
1222	407257	258740
1223	407589	258406
1224	407911	258066
1225	408224	257720
1226	408539	257376
1227	408846	257027
1228	409157	256680
1229	409475	256338
1230	409781	255988
1231	410102	255648
1232	410421	255307
1233	410744	254968
1234	411067	254628
1235	411396	254293
1236	411712	253950
1237	412047	253618
1238	412378	253285
1239	412760	252981
1240	413084	252643
1241	413437	252323
1242	413759	251984
1243	414114	251664
1244	414489	251356
1245	414850	251041
1246	415198	250717
1247	415535	250386
1248	415865	250052
1249	416175	249705
1250	416488	249360
1251	416813	249022
1252	417135	248683
1253	417457	248343
1254	417770	247998
1255	418117	247674
1256	418447	247340
1257	418791	247013
1258	419218	246736
1259	419692	246485
1260	420119	246208
1261	420551	245932
1262	420991	245661
1263	421446	245399
1264	421858	245111
1265	422275	244826
1266	422699	244545
1267	423123	244263
1268	423558	243988
1269	423900	243659
1270	424213	243313
1271	424520	242964
1272	424851	242629
1273	425229	242320
1274	425583	241998
1275	425945	241680
1276	426354	241389
1277	426735	241082
1278	427127	240780
1279	427488	240462
1280	427836	240136
1281	428175	239805
1282	428513	239473
1283	428855	239143
1284	429197	238814
1285	429552	238492
1286	429906	238168
1287	430246	237838
1288	430590	237509
1289	430939	237183
1290	431281	236853
